id,name,status,address,city,state,postal_code,latitude,longitude,phone,GEOID,matched_place,total_employed,practitioners,technologists,total_population,pct_medical_professionals
f77f42fa-d11e-4f88-bc6a-a020612dfa3b,"Century City, CA",OPEN,10250 Santa Monica Blvd.,Los Angeles,CA,90067,34.05846,-118.417517,3104050009,0644000,Los Angeles city,1963533.0,52494.0,29929.0,3881041.0,2.12373432798056
1d4fc763-f8fd-4c68-b8c1-029d8076e811,"Sherman Oaks, CA",OPEN,14006 Riverside Drive,Sherman Oaks,CA,91423,34.156591,-118.438631,8184050001,0613966,Clearlake Oaks CDP,613.0,31.0,0.0,2074.0,1.4946962391513983
42d11a97-4c55-4a6f-ac9f-f74e939ef78a,"Culver City, CA",OPEN,8770 Washington Blvd.,Culver City,CA,90232,34.028336,-118.385261,4246662525,0617568,Culver City city,21848.0,1247.0,1335.0,40357.0,6.397898753623907
cd8cca32-c772-4814-80d4-1924d5ae85ea,"El Segundo, CA",OPEN,2041 Rosecrans Ave.,El Segundo,CA,90245,33.902184,-118.389463,3104005662,0622412,El Segundo city,9955.0,554.0,732.0,17081.0,7.52883320648674
64497ee1-2fe3-47d1-b33f-29405e9cd78c,"Redondo Beach, CA",OPEN,409 N Pacific Coast Highway Suite 205,Redondo Beach,CA,90277,33.848008,-118.389527,4244007433,0660018,Redondo Beach city,38207.0,2275.0,2312.0,70620.0,6.4953271028037385
f39e04fe-1af3-4238-9fee-3afb264d3c6c,"West Hollywood, CA",PERMANENTLY_CLOSED,7950 West Sunset Boulevard,Los Angeles,CA,90046,34.0975914,-118.36327362,3232825595,0644000,Los Angeles city,1963533.0,52494.0,29929.0,3881041.0,2.12373432798056
72e59921-7aa6-4be5-9e0a-2ae469a05342,"North Hollywood, CA",OPEN,5200 Lankershim Boulevard,North Hollywood,CA,91602,34.165123,-118.374495,8184323388,0610042,Camanche North Shore CDP,325.0,33.0,0.0,1106.0,2.9837251356238697
abede4d2-4b35-4890-a47f-6d6eeb271764,"Santa Clarita, CA",OPEN,25914 McBean Parkway,Santa Clarita,CA,91355,34.404415,-118.551086,6615059860,0669088,Santa Clarita city,111146.0,3514.0,2838.0,225850.0,2.812486163382776
2ae9d9fd-9fb7-4041-90f3-2800a30e8618,"Melrose, CA",OPEN,640 N. La Brea Ave,Los Angeles,CA,90038,34.083085,-118.343942,3234502200,0644000,Los Angeles city,1963533.0,52494.0,29929.0,3881041.0,2.12373432798056
861fa750-b930-42b3-8d36-db172f4d37fd,"Torrance, CA",OPEN,3730 Pacific Coast Highway Unit #101,Torrance,CA,90505,33.80491638,-118.35096741,3109483845,0680000,Torrance city,72049.0,4273.0,3671.0,145454.0,5.461520480701803
68b8b4f7-2833-4e6e-bbc8-d4dfd53c1d32,Koreatown,OPEN,687 S Hobart Blvd.,Los Angeles,CA,90005,34.06158,-118.305732,2139433007,0644000,Los Angeles city,1963533.0,52494.0,29929.0,3881041.0,2.12373432798056
7749acb3-1ca6-4064-a22d-cd3edeea1216,"Hollywood, CA",OPEN,5524 Hollywood Blvd,Los Angeles,CA,90028,34.101594,-118.310375,3235151002,0644000,Los Angeles city,1963533.0,52494.0,29929.0,3881041.0,2.12373432798056
4b434510-0aba-40fc-8aef-e951d35cb62e,Burbank,OPEN,139 N. San Fernando Road,Burbank,CA,91502,34.18135,-118.309573,8184050009,0608954,Burbank city,55188.0,2062.0,1093.0,106389.0,2.9655321508802603
c879e8f4-6b7a-415a-827a-5f96a92d545e,South Park,OPEN,1120 South Grand Avenue Suite 102,Los Angeles,CA,90015,34.04045868,-118.26243591,2134830800,0644000,Los Angeles city,1963533.0,52494.0,29929.0,3881041.0,2.12373432798056
a0e8dfe3-ce78-4ad5-89b4-d3e84d6e46cb,Downtown LA,OPEN,515 S Figueroa St. Suite 102,Los Angeles,CA,90071,34.052369,-118.25778,2132792900,0644000,Los Angeles city,1963533.0,52494.0,29929.0,3881041.0,2.12373432798056
c805b7d8-5ec0-47e7-8d51-d44fa401bb55,"Glendale - Silver Lake, CA",OPEN,101 North Brand Boulevard,Glendale,CA,91203,34.14687729,-118.25547028,8183987155,0630000,Glendale city,93528.0,3281.0,2456.0,194512.0,2.949432425762935
6f099c50-7348-468d-96c8-a462b274996c,"La Canada, CA",OPEN,639 Foothill Blvd.,La Cañada Flintridge,CA,91011,34.20093536,-118.19517517,6267738191,0639003,La Cañada Flintridge city,8609.0,280.0,395.0,20378.0,3.3123957208754535
bdae2f43-cc26-4e21-9644-e4cac0f2f723,"La Habra, CA",OPEN,1216 S Idaho St.,La Habra,CA,90631,33.915653,-117.958443,7147394800,0639290,La Habra city,32203.0,396.0,585.0,62904.0,1.5595192674551699
41d7bd23-2f7b-41fc-8217-8f37214b7e3e,"Brea, CA",OPEN,3461 E. Imperial Highway,Brea,CA,92823,33.908522,-117.850086,7145105100,0608100,Brea city,24087.0,748.0,760.0,47099.0,3.2017664918575766
9f1d4baf-1865-494a-b9b5-b100d6244ffb,"Cerritos, CA",PERMANENTLY_CLOSED,11900 South Street Unit 128,Cerritos,CA,90703,33.84999847,-118.06999969,5623537441,0612552,Cerritos city,22369.0,1606.0,947.0,49016.0,5.208503345846254
72e506ce-af00-461d-91a9-74b877c4161d,"Glendora, CA",OPEN,651 S. Grand Ave. Suite 110,Glendora,CA,91740,34.127707,-117.873919,6268041655,0630014,Glendora city,24366.0,613.0,528.0,52095.0,2.1902293886169497
e3518a3f-ab79-4a63-800f-3848f852755b,"Pasadena, CA",OPEN, 2091 East Colorado Blvd.,Pasadena,CA,91107,34.14635086,-118.1072464,6267889755,0620984,East Pasadena CDP,2659.0,40.0,74.0,5474.0,2.0825721592985023
9cb3d001-0d7b-4142-8e1b-2458f21512df,"Cypress, CA",OPEN,6911 Katella Ave.,Cypress,CA,90630,33.803995,-118.011796,6577774151,0617750,Cypress city,23968.0,1459.0,978.0,49955.0,4.878390551496347
12c01827-5d8d-4eef-bb84-37ac34de4dd1,"Long Beach - Lakewood, CA",OPEN,"3850 Worsham Ave., Suite 420",Long Beach,CA,90808,33.829357,-118.14565,5627310077,0643000,Long Beach city,234567.0,6890.0,5064.0,462293.0,2.5858059715375314
95896570-f41c-4e06-bdac-20034f7d6501,"Orange, CA",OPEN,1500 E Village Way Suite 2340,Orange,CA,92865,33.829157,-117.837522,7149784040,0653980,Orange city,71741.0,2337.0,2497.0,138728.0,3.484516463871749
cb77d462-795b-4259-8051-1395565e3afb,"Chino Hills, CA",OPEN,"4525 Chino Hills Pkwy, Unit A",Chino Hills,CA,91709,33.98131561,-117.70565033,9099061771,0613214,Chino Hills city,38543.0,1552.0,1184.0,78223.0,3.4976924945348555
5ca514ad-f86a-4cd7-a5ef-7cf731d9ff5e,"Anaheim Hills, CA",OPEN,8108 East Santa Ana Canyon Drive Ste 162 Space 3B,Anaheim,CA,92808,33.865977,-117.749355,6572084000,0602000,Anaheim city,176716.0,4529.0,3498.0,347111.0,2.312516745363875
922229c5-e558-4e46-b15d-cefb56219f97,"Long Beach - Marina, CA",OPEN,6451 E Pacific HWY,Long Beach Marina,CA,90803,33.754181,-118.108864,5624754788,0645778,Marina city,11229.0,321.0,264.0,22253.0,2.628859030243113
457744f2-a22c-4130-af71-302dc89f9cef,"HB - Bella Terra, CA",OPEN,"7881 Edinger Ave., Suite 116",Huntington Beach,CA,92647,33.731711,-117.99164,7147802350,0636000,Huntington Beach city,104470.0,2994.0,3577.0,197481.0,3.327408712736921
10905774-79bc-464e-ad79-2aedbab47e3c,"Claremont, CA",OPEN,2213 East Baseline Rd Unit 100,Claremont,CA,91711,34.122098,-117.693486,9099291275,0613756,Claremont city,17324.0,395.0,295.0,36891.0,1.87037488818411
b1bf5487-768c-413a-b1d0-d274903b5a05,"Tustin - The Market Place, CA",OPEN,2865 El Camino Real,Tustin,CA,92782,33.724993,-117.79366,9498646264,0652379,North Tustin CDP,11972.0,375.0,374.0,25131.0,2.9803827941586087
9c8c9a9d-6e3d-47ee-ad82-30cf0b36371f,"OLD Eastvale, CA",PERMANENTLY_CLOSED,12459 Limonite Avenue,Eastvale,CA,91752,33.97561646,-117.55437469,9516818890,0621230,Eastvale city,35112.0,1963.0,1046.0,69594.0,4.323648590395724
a64ee6b6-5138-437c-944c-3938bd4a5db4,"Eastvale, CA",OPEN,12459 Limonite Ave,Eastvale,CA,91752,33.975663,-117.55444,9095750111,0621230,Eastvale city,35112.0,1963.0,1046.0,69594.0,4.323648590395724
54adfb26-fc0b-4294-b883-b80b3e4ea3c6,"Rancho Cucamonga, CA",OPEN,12273 Highland Ave  #132,Rancho Cucamonga,CA,91739,34.134387,-117.537422,9099222988,0659451,Rancho Cucamonga city,86714.0,2555.0,1428.0,174696.0,2.2799606173009113
1794587d-b411-4583-adcc-27535368f32c,"Corona, CA",OPEN,"2540 Tuscany Street, #102-103",Corona,CA,92881,33.82409588,-117.51697553,9516839662,0616350,Corona city,78212.0,2250.0,1454.0,158346.0,2.3391812865497075
22e8654e-6146-49c5-9006-5e9ab3e9477d,"Lake Forest Foothill Ranch, CA",OPEN,27482 Portola Parkway,Lake Forest,CA,92610,33.67036057,-117.65196991,9498998181,0639496,Lake Forest city,46072.0,2577.0,1995.0,85583.0,5.34218244277485
a65dfc03-b893-4091-8221-7bc088966839,"Rancho Santa Margarita, CA",PERMANENTLY_CLOSED,"22401 Antonio Parkway., Suite D-200",Rancho Santa Margarita,CA,92688,33.6384201,-117.59114075,9494248884,0659587,Rancho Santa Margarita city,27433.0,1166.0,922.0,47702.0,4.377174961217559
1f7ebc89-5e78-4eb4-9aec-748c161957ec,"Redlands, CA",OPEN,450 W Stuart Ave Suite 110.,Redlands,CA,92374,34.05964279,-117.18724823,9096544087,0659962,Redlands city,34557.0,1384.0,702.0,73234.0,2.8484037468935193
548f4e61-1e57-44d2-b06f-b4a92c3f59f5,Palm Springs,OPEN,333 South Palm Canyon Drive,Palm Springs,CA,92262,33.819124,-116.547165,7607648010,0655254,Palm Springs city,19081.0,629.0,260.0,44935.0,1.9784132636029823
95e24a22-0f12-460e-94cb-a4f8cae362ff,"Palm Desert, CA",OPEN,73-470 El Paseo  Suite 7,Palm Desert,CA,92260,33.720142,-116.383288,7606248010,0655184,Palm Desert city,20564.0,302.0,233.0,51290.0,1.043088321310197
c618d6e3-e60f-4ab8-9f2f-414a5ab66ed7,"Surprise, AZ",OPEN,16846 W Bell Rd.,Surprise,AZ,85374,33.64031,-112.42177,6235568944,0471510,Surprise city,61988.0,1695.0,976.0,145591.0,1.8345914239204346
66a812c1-2fdd-47d9-8191-3d3d58bc4ebc,"Lake Pleasant, AZ",OPEN,25314 North Lake Pleasant Parkway Suite 1260,Peoria,AZ,85383,33.71355057,-112.27165222,6235661221,0454050,Peoria city,90303.0,3999.0,1549.0,191292.0,2.900278108859754
538320e6-d0b0-4daa-afbb-b418738438c1,"Texoma - Sherman, TX",OPEN,5101 Gateway Blvd,Denison,TX,75020,33.709598,-96.592893,9036774390,4819900,Denison city,10742.0,78.0,134.0,24872.0,0.8523641042135734
bdefcf3e-b1ce-4707-aa0f-b0b84e844ecd,"Bryant, AR",OPEN,7357 Alcoa Rd.,Bryant,AR,72202,34.60404587,-92.52985382,5017585656,0509460,Bryant city,10691.0,460.0,215.0,20750.0,3.2530120481927707
b0846449-1b96-40ac-836e-de131c805c7c,"Oxford, MS",OPEN,1801 Jackson Avenue West Suite D115,Oxford,MS,38655,34.366175,-89.553789,6623805149,2854840,Oxford city,12683.0,159.0,65.0,25713.0,0.8711546688445534
9a24c277-2ced-45b0-9209-8e4b02a7c3d0,"Rome, GA",OPEN,1431 Turner McCall Boulevard,Rome,GA,30161,34.219523,-85.174787,7707272943,1366668,Rome city,15751.0,197.0,145.0,37621.0,0.9090667446373036
2a5a5bc7-ea4a-4a2a-b166-56ce5e6ee7e2,Acworth,OPEN,"4391 Acworth Dallas Road NW, Suite 212",Acworth,GA,30101,34.0584259,-84.72319794,7706748722,1300408,Acworth city,11933.0,412.0,158.0,22318.0,2.553992293216238
1d4bbb66-bd45-4f4c-9daa-b9a1a689e949,"West Cobb - Marietta, GA",OPEN,"3600 Dallas Highway, Suite 100",Marietta,GA,30064,33.95517349,-84.65624237,7708764339,1349756,Marietta city,32420.0,1968.0,741.0,61387.0,4.412986462931891
04fe02e2-55e7-4217-9523-964caf127bd7,"Marietta, GA",PERMANENTLY_CLOSED,"1750 Powder Springs Rd., Suite 270",Marietta,GA,30064,33.904372,-84.606688,6788101814,1349756,Marietta city,32420.0,1968.0,741.0,61387.0,4.412986462931891
369ddbc3-1093-4de1-a4ac-e26ad33d6ade,"Douglasville, GA",OPEN,2750 Chapel Hill Road,Douglasville,GA,30135,33.731216,-84.735817,7707558772,1323900,Douglasville city,17965.0,536.0,130.0,35252.0,1.8892545103823897
0c57d64c-fdb1-462e-8b66-a43679716d83,"Kennesaw, GA",PERMANENTLY_CLOSED,"2555 Prado LN, Suite 1400",Marietta,GA,30066,34.01457596,-84.55312347,7706873625,1349756,Marietta city,32420.0,1968.0,741.0,61387.0,4.412986462931891
18316103-2c02-4319-bc42-07331998b192,"Woodstock, GA",OPEN,200 Parkbrooke Drive 140,Woodstock,GA,30189,34.11181259,-84.55864716,7708334550,1384176,Woodstock city,20068.0,1137.0,407.0,35171.0,4.3899803815643565
1ff3b38b-cd4f-47bb-88d6-d8334703305a,"Mableton, GA",OPEN,"1025 Veterans Memorial Hwy, Suite 610",Mableton,GA,30126,33.805789,-84.525521,6783684444,1348288,Mableton CDP,21882.0,1078.0,422.0,41647.0,3.6017000024011336
d065dbc2-c7a3-4cc2-b60f-bc42b9e4b093,"Sandy Plains - Marietta, GA",OPEN,"2960 Shallowford Road, Suite 103",Marietta,GA,30066,34.03516769,-84.46659088,4043269873,1349756,Marietta city,32420.0,1968.0,741.0,61387.0,4.412986462931891
1be81cc1-ec69-40b9-82ce-2bc9faaac889,"Smyrna, GA",OPEN,4495 West Village Lane,Smyrna,GA,30080,33.8445282,-84.49044037,6785399715,1371492,Smyrna city,33359.0,2594.0,784.0,55863.0,6.046936254766124
242b6ccb-f78f-4152-aaa3-3b1e6c0033e6,"Canton Holly Springs, Ga",OPEN,3640 Marietta Hwy  Suite 300,Canton,GA,30114,34.19732,-84.509503,4705920098,1312988,Canton city,16640.0,326.0,405.0,33499.0,2.1821546911848113
0a48b6cc-6750-463f-a114-d8aa007add30,"Cumberland, GA",OPEN,3000 Windy Hill Road  156,Marietta,GA,30067,33.90432739,-84.46652222,6787015510,1349756,Marietta city,32420.0,1968.0,741.0,61387.0,4.412986462931891
d36bea52-94dd-45bb-84aa-1edd550f29b3,"Vinings, GA",OPEN,4300 Paces Ferry Rd SE Suite 464,Atlanta,GA,30339,33.86576843,-84.46692657,7707275022,1304000,Atlanta city,264039.0,15605.0,7525.0,494838.0,4.674257029573315
dc9ac509-b5be-4520-87e4-00ef7c665fb1,"East Cobb - Marietta, GA",OPEN,1401 Johnson Ferry Road Suite 320,Marietta,GA,30062,33.98463821,-84.42773438,6789209455,1349756,Marietta city,32420.0,1968.0,741.0,61387.0,4.412986462931891
9b846974-90fb-488a-97c3-b551aa96199c,"Roswell, GA",OPEN,625 West Crossville Road Suite #108,Roswell,GA,30075,34.06025696,-84.38134766,7706256122,1367284,Roswell city,49265.0,3058.0,1242.0,92770.0,4.635119111781826
64cfacea-9e67-4fa6-86df-fc0514840127,"Atlanta-Howell Mill, GA",OPEN,857 Collier Road Northwest Suite 15,Atlanta,GA,30318,33.810255,-84.41565,4044550402,1304000,Atlanta city,264039.0,15605.0,7525.0,494838.0,4.674257029573315
3ff5810c-0e9c-45a4-9b89-d1d643fc1653,"Sandy Springs, GA",OPEN,5975 Roswell Road Suite A113,Atlanta,GA,30328,33.91852951,-84.37795258,7709052600,1304000,Atlanta city,264039.0,15605.0,7525.0,494838.0,4.674257029573315
3908b9f4-029a-4fa8-9a79-b94c2fe07e83,"Chastain Park, GA",OPEN,4279 Roswell Road 501,Atlanta,GA,30342,33.870636,-84.379317,4044342129,1304000,Atlanta city,264039.0,15605.0,7525.0,494838.0,4.674257029573315
2e844732-1f98-48ab-9f40-e6bec322d3f1,"Atlanta-West Midtown, GA",OPEN,980 Howell Mill Rd,Atlanta,GA,30318,33.781034,-84.411233,7703686267,1304000,Atlanta city,264039.0,15605.0,7525.0,494838.0,4.674257029573315
ed77a529-522a-4834-a02d-1227c704a209,South Buckhead,OPEN,2255 Peachtree Rd. NE,Atlanta,GA,30309,33.815819,-84.39035,7702675777,1304000,Atlanta city,264039.0,15605.0,7525.0,494838.0,4.674257029573315
146d24d5-8849-46dd-ad96-86f4a912ed04,"Atlanta - Buckhead, GA",OPEN,3097 Piedmont Road Northeast,Atlanta,GA,30305,33.840151,-84.369306,4047190170,1304000,Atlanta city,264039.0,15605.0,7525.0,494838.0,4.674257029573315
5d9a5663-0e6c-4276-9303-0dd3f8733271,"Milton, GA",OPEN,12635 Crabapple Rd.,Milton,GA,30004,34.08898544,-84.34317017,4048907388,1336220,Hamilton city,697.0,11.0,9.0,1946.0,1.027749229188078
67deaa8f-a536-43c6-9803-69f2e86cf0af,"Atlanta - Midtown, GA",OPEN,933 Peachtree Street  Suite 939A,Atlanta,GA,30309,33.780322,-84.383979,4047477107,1304000,Atlanta city,264039.0,15605.0,7525.0,494838.0,4.674257029573315
098f68a4-a208-4571-b780-a7a84bb11c23,"Brookhaven, GA",OPEN,4260 Peachtree Rd NE,Atlanta,GA,30319,33.867544,-84.335734,4047728120,1304000,Atlanta city,264039.0,15605.0,7525.0,494838.0,4.674257029573315
b2bbb80e-2b85-4e4d-8ada-13bc4979ba27,"Dunwoody, GA",OPEN,2480 Jett Ferry Road  Suite 500,Dunwoody,GA,30338,33.95855713,-84.30290222,6785808095,1324768,Dunwoody city,27214.0,2775.0,631.0,51458.0,6.618990244471219
a451dc0d-2eb6-4342-b58b-8bee0db955b6,"Inman Park, GA",OPEN,"299 N Highland Ave, Suite H1 & H2",Atlanta,GA,30307,33.76197815,-84.3585434,4046622308,1304000,Atlanta city,264039.0,15605.0,7525.0,494838.0,4.674257029573315
a05ae687-519f-4b8b-aa92-a9f2cce1725d,Chamblee,OPEN,5211 PEACHTREE BLVD,Chamblee,GA,30341,33.88999939,-84.30000305,4049945054,1315172,Chamblee city,18034.0,1055.0,489.0,29980.0,5.150100066711141
b00343f7-49a2-4a86-991e-7a6e0b7fd1fc,"Madison Yards, GA",OPEN,975 Memorial Drive Ste 816,Atlanta,GA,30316,33.74592972,-84.35641479,4704895701,1304000,Atlanta city,264039.0,15605.0,7525.0,494838.0,4.674257029573315
47b3f7f7-92e1-47c3-8ec3-d9889002ad92,"Emory Point, GA",OPEN,"855 Emory Point Drive, Suite 115",Atlanta,GA,30329,33.79995346,-84.32562256,4046980251,1304000,Atlanta city,264039.0,15605.0,7525.0,494838.0,4.674257029573315
1dd3133b-f0d3-491e-b8cb-5f50bb379249,"Johns Creek - Rivermont, GA",OPEN,8465 Holcomb Bridge Road Suite #430,Johns Creek,GA,30022,33.98770905,-84.27006531,4703883159,1342425,Johns Creek city,40832.0,5915.0,1180.0,82230.0,8.628237869390732
abc9d4c2-4467-48b6-95ab-4a9260362fc7,"Alpharetta, GA",OPEN,3450 Old Milton Parkway Studio 210,Alpharetta,GA,30005,34.06805801,-84.26044464,7706865352,1301696,Alpharetta city,34458.0,3639.0,984.0,65884.0,7.016878149474834
bc0acd51-298c-483b-9324-b28d789b8f26,"Decatur, GA",OPEN,319 W. Ponce de Leon,Decatur,GA,30030,33.77569199,-84.30063629,7707975080,1322052,Decatur city,10989.0,486.0,402.0,24421.0,3.636214733221408
7911a906-3a1d-43d2-90ce-8eb7c0629bf3,"Northlake, GA",OPEN,2152 Henderson Mill Road,Atlanta,GA,30345,33.85288239,-84.25517273,6786793400,1304000,Atlanta city,264039.0,15605.0,7525.0,494838.0,4.674257029573315
79265aa0-f691-4163-81cf-b14f3356f69d,"Norcross, GA",OPEN,5270 Peachtree Parkway 105,Norcross,GA,30092,33.97608566,-84.21643829,6787864100,1355776,Norcross city,9657.0,499.0,122.0,17530.0,3.54249857387336
cf9c84bf-f848-4211-b58d-84805e96e5e6,"Suwanee - Brookwood, GA",OPEN,2615 Peachtree Parkway Suite #230,Suwanee,GA,30024,34.09635162,-84.17473602,7706880622,1374936,Suwanee city,12434.0,768.0,561.0,21238.0,6.257651379602599
e351ad2c-b1f0-42f4-8e3d-24531b304779,"Webb Gin, GA",OPEN,1250 Scenic Highway    1264,Lawrenceville,GA,30045,33.90061569,-84.00415802,7704501234,1345488,Lawrenceville city,14468.0,498.0,203.0,30465.0,2.301001148859347
5dc87c45-50be-4871-939c-b5f70c3f9734,"Buford - Hamilton Mill, GA",OPEN,2463 Hamilton Mill Parkway,Dacula,GA,30019,34.07342529,-83.91543579,4704431800,1321184,Dacula city,2929.0,192.0,98.0,6906.0,4.199247031566753
df4a0f0f-b2e0-4aee-b0aa-47afd2706af0,"Sugarloaf Duluth, GA",OPEN,2220 Peachtree Industrial Blvd Suite B-130,Duluth,GA,30097,34.0206604,-84.11986542,6786485600,1324600,Duluth city,17583.0,1092.0,658.0,31742.0,5.513200176422406
b0b9d022-304a-4a69-9878-deaa641c36bd,"Sugar Hill - Buford, GA",OPEN,5019 West Broadstreet Suite 107/109,Sugar Hill,GA,30518,34.10708,-84.0348,6787864120,1374180,Sugar Hill city,12594.0,491.0,323.0,24947.0,3.262917384855894
838fabac-73d3-474b-b09a-8c9205f9d334,"Cumming, GA",OPEN,"1735 Buford Highway, Suite 305",Cumming,GA,30041,34.16357422,-84.11478424,7708872223,1320932,Cumming city,3499.0,445.0,65.0,7371.0,6.919006919006919
873d4e10-e548-4ad4-b68c-85e4566cc003,"Stone Mountain, GA",OPEN,1227 Rockbridge Road Southwest suite 204,Stone Mountain,GA,30087,33.840136,-84.132358,7706041812,1373816,Stone Mountain city,3251.0,58.0,22.0,6638.0,1.2051822838204278
ab3e2540-989b-4f31-aa32-cd656253b5d1,"Gainesville, GA",OPEN,833 Dawsonville Hwy Suite 220,Gainesville,GA,30501,34.29650879,-83.85865021,6785281618,1331908,Gainesville city,19975.0,506.0,138.0,42780.0,1.5053763440860215
cb460b1f-49bc-4138-8a88-f2721fdfe5cc,Athens,OPEN,196 Alps Rd Suite,Athens,GA,30606,33.94524384,-83.40975952,7065210595,,,,,,,
296881bb-6347-4815-b246-329b637fd0da,"The Athens - The Mark, GA",OPEN,265 Oconee Street,Athens,GA,30601,33.95694351,-83.37031555,7067154699,,,,,,,
6ffd9941-c07e-4ae0-95c8-178066369ecb,"Anderson, SC",OPEN,1607 E Greenville St,Anderson,SC,29621,34.530466,-82.63654,8643052979,4501360,Anderson city,12823.0,217.0,440.0,29345.0,2.238882262736412
c7fb7ffd-c62f-4ced-842c-1fe83b75ecbd,"Clemson, SC",OPEN,1391 Tiger Blvd. Unit 112,Clemson,SC,29631,34.68810272,-82.81765747,8646184144,4514950,Clemson city,8520.0,270.0,413.0,17557.0,3.8901862504983766
104af994-b88a-49d1-8e0f-8e30a444cbaa,"Lexington, SC",OPEN,5230 Sunset Blvd. Suite D,Lexington,SC,29072,34.00536346,-81.20456696,8032200080,4541335,Lexington town,11135.0,423.0,221.0,23665.0,2.7213184027044157
ef177679-5d48-41ab-94a3-7804207794bc,"IRMO, SC",PERMANENTLY_CLOSED,7467 St. Andrews Road Suite 7B,Irmo,SC,29063,34.0863266,-81.18569183,8032200019,4535890,Irmo town,6124.0,351.0,123.0,11685.0,4.056482670089859
d180603d-a93d-47b3-a601-fcb14532ccc9,"Downtown Columbia, SC",OPEN,940 Harden Street,Columbia,SC,29205,34.003053,-81.01741,8033246655,4516000,Columbia city,62557.0,1882.0,973.0,136754.0,2.087690305219591
03ab9809-b9fa-4cac-9760-60435ba0942a,"Forest Acres, SC",OPEN,4708 Forest Drive,Columbia,SC,29206,34.01909637,-80.969841,8036305200,4516000,Columbia city,62557.0,1882.0,973.0,136754.0,2.087690305219591
336ebbcb-3fba-4e58-9753-329c4f63c6d0,"NE Columbia, SC",OPEN,10296 Two Notch Road Suite 2,Columbia,SC,29229,34.12429047,-80.87308502,8034862206,4516000,Columbia city,62557.0,1882.0,973.0,136754.0,2.087690305219591
f011f1f4-e07a-4e3c-8721-a90c94b671b2,"Florence, SC",COMING_SOON,1360 Celebration Blvd,Florence,SC,29501,34.169573,-79.829065,8437996220,4525810,Florence city,17825.0,559.0,189.0,39931.0,1.8732313240339586
c44d5151-9101-4905-bfab-71f893ccb349,"Florence, SC old",PERMANENTLY_CLOSED,1901 West Palmetto Street,Florence,SC,29501,34.18819427,-79.81066895,8437996220,4525810,Florence city,17825.0,559.0,189.0,39931.0,1.8732313240339586
1f0f0ac6-2ad3-4fb1-b3a5-93d5b3cd986e,"Myrtle Beach, SC",OPEN,7753 North Kings Hwy.,Myrtle Beach,SC,29572,33.74850082,-78.81755829,8433530008,4549075,Myrtle Beach city,17733.0,306.0,237.0,36064.0,1.505656610470275
ecc09e87-dc44-4a04-8c95-c510f46d41ce,"South Wilmington, NC",OPEN,"1412 Barclay Pointe Blvd, Suite 1002",Wilmington,NC,28412,34.18058777,-77.91805267,9105502009,3774440,Wilmington city,60402.0,1414.0,992.0,116933.0,2.0575885336047137
70e76987-ed28-4c9b-8693-788ad538ad1a,"Wilmington, NC",OPEN,6800 Parker Farm Drive Suite 120,Wilmington,NC,28405,34.235175,-77.831761,9106600933,3774440,Wilmington city,60402.0,1414.0,992.0,116933.0,2.0575885336047137
9c226f68-5dcd-4184-8015-11fb8fa92209,San Luis Obispo,OPEN,3865 S Higuera St.,San Luis Obispo,CA,93401,35.24752045,-120.67254639,5594729191,0668154,San Luis Obispo city,25061.0,1432.0,1144.0,47529.0,5.419848934334827
31b37289-5894-451d-9685-9c4151f4ce46,"Bakersfield, CA",OPEN,12838 Stockdale Hwy. Suites 4A-1 & 4A-2,Bakersfield,CA,93314,35.354884,-119.145218,6615466001,0603526,Bakersfield city,173907.0,3299.0,2887.0,404321.0,1.5299724723672528
c6c36700-5741-45ad-8a76-338b3e0444df,"Flagstaff, AZ",OPEN,601 E Piccadilly Dr  Suite 25,Flagstaff,AZ,86001,35.19104004,-111.64287567,9282885300,0423620,Flagstaff city,39334.0,1204.0,979.0,76177.0,2.8656943696916395
8fa08c76-c2a9-472f-8c68-95769ec6d830,"Albuquerque - Westside, NM",OPEN,6361 Riverside Plaza Lane NW,Albuquerque,NM,87120,35.157377,-106.68008,5056338009,3502000,Albuquerque city,276323.0,9930.0,8901.0,562551.0,3.3474298330284724
a9ad3f25-fa1c-42fc-be9c-c1a6b10f2970,"Albuquerque - Midtown, NM",OPEN,"5010 Cutler Avenue NE, Suite F",Albuquerque,NM,87106,35.104908,-106.588695,5053597011,3502000,Albuquerque city,276323.0,9930.0,8901.0,562551.0,3.3474298330284724
8b3a33fd-7cf3-4df6-8ff5-6d6fa2a9b0e5,"Albuquerque Far Northeast Heights, NM",OPEN,8850 Holly Ave NE,Albuquerque,NM,87122,35.175287,-106.544717,5056338048,3502000,Albuquerque city,276323.0,9930.0,8901.0,562551.0,3.3474298330284724
264f4064-e2fb-4e5e-bf9a-16c545ecd116,"Santa Fe- South Capital, NM",OPEN,516 West Cordova Road,Santa Fe,NM,87505,35.672729,-105.951327,5053957100,3522625,Eldorado at Santa Fe CDP,2566.0,68.0,133.0,5471.0,3.6739170169987205
7258584e-7be7-4378-996a-81e8b2917884,"Amarillo, TX",PERMANENTLY_CLOSED,4280 South Soncy Rd. Suite 400,Amarillo,TX,79119,35.16152191,-101.9378891,8063580907,4803000,Amarillo city,96902.0,2032.0,1433.0,200360.0,1.7293871032142145
