id,name,status,address,city,state,postal_code,latitude,longitude,phone
cb754190-b61b-4169-a632-0626eb67704b,"Downtown Birmingham, AL",OPEN,117 20th Street South,Birmingham,Alabama,35233,33.51151657,-86.80361938,2057162111
a8f21925-bc2c-4ad2-8c14-145276176ebc,Trussville,OPEN,2050 Gadsden Highway Suite 124,Birmingham,Alabama,35235,33.61260223,-86.62425995,2053873828
ba41b5cf-7e76-4fb9-9c05-acd8e510d95e,"Auburn, AL",OPEN,"1345 Opelika Road , Suite 1&2",Auburn,Alabama,36830,32.622808,-85.453197,3345218081
b2fccf1b-c476-45d3-9384-2d7909222c36,"Newnan, GA",OPEN,1731-A Newnan Crossing Blvd. East,Newnan,Georgia,30265,33.378255,-84.757842,4702407787
6f453cbd-5657-45bb-a5e6-e9f3b7c8ec1c,"Peachtree City, GA",OPEN,130 Peachtree East Shopping Center 140,Peachtree City,Georgia,30269,33.42353439,-84.55764771,6782633086
ec457901-ab3e-4a67-8d61-8958c43b7cd3,"Carrollton, GA",OPEN,2235 Maple Street,Carrollton,Georgia,30117,33.561752,-85.114862,7704702802
58487010-8ac3-404d-b9e0-69371fe29a3d,"Macon, GA",OPEN,"4357 Forsyth Road, Suite 250",Macon,Georgia,31210,32.86867523,-83.69591522,4788454505
e64faf20-85f8-4ba8-a78f-0ffbd9de46b0,"McDonough, GA",OPEN,1663 GA-20 W,McDonough,Georgia,30253,33.4187851,-84.19022369,6785057877
abbb1c4e-4e02-49d2-a0c3-ba4e73f501d1,"Augusta, GA",OPEN,3602 Exchange Lane,Augusta,Georgia,30909,33.489979,-82.075643,7067806016
fa68fc1a-5e26-4644-88b4-e5cc1821fdb0,"Evans, GA",PERMANENTLY_CLOSED,4274 Washington Road,Evans,Georgia,30809,33.53343964,-82.1276474,7068143024
20640046-f8b0-4f90-b92b-cf57433cce60,"Aiken, SC",OPEN,250 East Gate Drive,Aiken,South Carolina,29803,33.511443,-81.716165,8032200100
6606588f-e5e1-4bb8-a8f3-be412b471bfc,"Summerville, SC",OPEN,1101 N. Main Street,Summerville,South Carolina,29483,33.03212357,-80.1628952,8439702144
235057ba-443b-4a26-98f0-eb147c91cba0,"Mt. Pleasant, SC",OPEN,695 Johnnie Dodds Boulevard,Mt. Pleasant,South Carolina,29464,32.80741119,-79.87824249,8435239938
188f62bc-3bf3-4207-aa15-abd2773c02dd,"Charleston, SC",OPEN,975 Savannah hwy,Charleston,South Carolina,29407,32.781976,-79.990819,8432779036
e9a67d76-9bdc-4b11-8453-c372f9c728cc,"North Mt. Pleasant, SC",OPEN,1137 Oakland Market Rd.,Mt Pleasant,South Carolina,29466,32.86278915,-79.78564453,8438000988
d109ae75-d1ac-4b03-b0da-67da5d768e3b,"Santa Barbara -Goleta, CA",OPEN,5700 Calle Real,Goleta,California,93117,34.44163895,-119.82418823,8056995551
f6fb7ab6-ab25-4286-9854-59189b74e97e,"Santa Barbara, CA",PERMANENTLY_CLOSED,651 Paseo Nuevo,Santa Barbara,California,93101,34.418139,-119.69888,8053294100
4eb38b9e-9744-4774-a49d-2908aff25481,"Ventura, CA",OPEN,4360-B1 E Main St.,Ventura,California,93001,34.26200485,-119.23348236,8055078080
89ec7824-fd78-46b5-89d7-264ef441bff4,"Thousand Oaks - Newbury Park, CA",OPEN,1714 Newbury Road  Suite T,Newbury Park,California,91320,34.183388,-118.918442,8057641010
563ecbb4-05c9-4a4b-bd12-2e7cc5ed7b08,"Thousand Oaks - Westlake, CA",OPEN,3755 East Thousand Oaks Boulevard,Thousand Oaks,California,91362,34.16444778,-118.82849121,8057153800
e2e6dcf8-0343-48d2-a15e-bfd157210039,"Camarillo, CA",OPEN,1656-A Arneill Road,Camarillo,California,93010,34.235722,-119.038844,8057641515
281104c8-3948-4583-a998-e87439c3b2f5,Agoura Hills - Calabasas,OPEN,5741 Kanan Road,CALABASAS AGOURA,California,91301,34.15570068,-118.75798035,8189911020
e293eac3-1441-49ca-8393-3951b89ec411,"Simi Valley, CA",OPEN,"2975 Cochran St., Unit D",Simi Valley,California,93065,34.28105927,-118.73847961,8058642626
4949b598-2b5c-4f20-97b2-641e48b6d780,"Woodland Hills, CA",OPEN,21841 Ventura Fwy,WOODLAND HILLS,California,91367,34.169511,-118.603537,8188050900
c61f93ed-2884-46e0-aade-ff15a974ccf8,"Santa Monica, CA",OPEN,1431 2nd Street,Santa Monica,California,90401,34.014168,-118.496098,3107301399
a0ff6e00-7bd6-4953-898d-ad0a211bb0dd,"Northridge, CA",OPEN,"9229 Winnetka Avenue, Suite A",Chatsworth,California,91311,34.23743,-118.57112,8189560005
287386af-6673-489d-8ca2-73018e2c8abc,"Los Angeles - Brentwood, CA",OPEN,11661 San Vicente Blvd. Suite 103,Los Angeles,California,90049,34.05424,-118.464656,3106945656
3f51a62f-4b10-4eee-bf98-a8f59a2b8e11,"Marina Del Rey, CA",OPEN,"4242 Via Marina, Suite 10",Marina del Rey,California,90292,33.977443,-118.458688,4242269400
2fcdef47-34df-483b-b921-cd2b830da8f0,"Mar Vista, CA",OPEN,11924 W Washington Blvd,Los Angeles,California,90066,33.997665,-118.420691,3234264188
07ab789b-3c14-4903-bb46-8f9f890917d4,"Playa Vista, CA",OPEN,"12746 W. Jefferson Blvd., Building 3",Playa Vista,California,90094,33.977126,-118.416262,2132792006
f77f42fa-d11e-4f88-bc6a-a020612dfa3b,"Century City, CA",OPEN,10250 Santa Monica Blvd.,Los Angeles,California,90067,34.05846,-118.417517,3104050009
1d4fc763-f8fd-4c68-b8c1-029d8076e811,"Sherman Oaks, CA",OPEN,14006 Riverside Drive,Sherman Oaks,California,91423,34.156591,-118.438631,8184050001
42d11a97-4c55-4a6f-ac9f-f74e939ef78a,"Culver City, CA",OPEN,8770 Washington Blvd.,Culver City,California,90232,34.028336,-118.385261,4246662525
cd8cca32-c772-4814-80d4-1924d5ae85ea,"El Segundo, CA",OPEN,2041 Rosecrans Ave.,El Segundo,California,90245,33.902184,-118.389463,3104005662
64497ee1-2fe3-47d1-b33f-29405e9cd78c,"Redondo Beach, CA",OPEN,409 N Pacific Coast Highway Suite 205,Redondo Beach,California,90277,33.848008,-118.389527,4244007433
f39e04fe-1af3-4238-9fee-3afb264d3c6c,"West Hollywood, CA",PERMANENTLY_CLOSED,7950 West Sunset Boulevard,Los Angeles,California,90046,34.0975914,-118.36327362,3232825595
72e59921-7aa6-4be5-9e0a-2ae469a05342,"North Hollywood, CA",OPEN,5200 Lankershim Boulevard,North Hollywood,California,91602,34.165123,-118.374495,8184323388
abede4d2-4b35-4890-a47f-6d6eeb271764,"Santa Clarita, CA",OPEN,25914 McBean Parkway,Santa Clarita,California,91355,34.404415,-118.551086,6615059860
2ae9d9fd-9fb7-4041-90f3-2800a30e8618,"Melrose, CA",OPEN,640 N. La Brea Ave,Los Angeles,California,90038,34.083085,-118.343942,3234502200
861fa750-b930-42b3-8d36-db172f4d37fd,"Torrance, CA",OPEN,3730 Pacific Coast Highway Unit #101,Torrance,California,90505,33.80491638,-118.35096741,3109483845
68b8b4f7-2833-4e6e-bbc8-d4dfd53c1d32,Koreatown,OPEN,687 S Hobart Blvd.,Los Angeles,California,90005,34.06158,-118.305732,2139433007
7749acb3-1ca6-4064-a22d-cd3edeea1216,"Hollywood, CA",OPEN,5524 Hollywood Blvd,Los Angeles,California,90028,34.101594,-118.310375,3235151002
4b434510-0aba-40fc-8aef-e951d35cb62e,Burbank,OPEN,139 N. San Fernando Road,Burbank,California,91502,34.18135,-118.309573,8184050009
c879e8f4-6b7a-415a-827a-5f96a92d545e,South Park,OPEN,1120 South Grand Avenue Suite 102,Los Angeles,California,90015,34.04045868,-118.26243591,2134830800
a0e8dfe3-ce78-4ad5-89b4-d3e84d6e46cb,Downtown LA,OPEN,515 S Figueroa St. Suite 102,Los Angeles,California,90071,34.052369,-118.25778,2132792900
c805b7d8-5ec0-47e7-8d51-d44fa401bb55,"Glendale - Silver Lake, CA",OPEN,101 North Brand Boulevard,Glendale,California,91203,34.14687729,-118.25547028,8183987155
6f099c50-7348-468d-96c8-a462b274996c,"La Canada, CA",OPEN,639 Foothill Blvd.,La Cañada Flintridge,California,91011,34.20093536,-118.19517517,6267738191
bdae2f43-cc26-4e21-9644-e4cac0f2f723,"La Habra, CA",OPEN,1216 S Idaho St.,La Habra,California,90631,33.915653,-117.958443,7147394800
41d7bd23-2f7b-41fc-8217-8f37214b7e3e,"Brea, CA",OPEN,3461 E. Imperial Highway,Brea,California,92823,33.908522,-117.850086,7145105100
9f1d4baf-1865-494a-b9b5-b100d6244ffb,"Cerritos, CA",PERMANENTLY_CLOSED,11900 South Street Unit 128,Cerritos,California,90703,33.84999847,-118.06999969,5623537441
72e506ce-af00-461d-91a9-74b877c4161d,"Glendora, CA",OPEN,651 S. Grand Ave. Suite 110,Glendora,California,91740,34.127707,-117.873919,6268041655
e3518a3f-ab79-4a63-800f-3848f852755b,"Pasadena, CA",OPEN, 2091 East Colorado Blvd.,Pasadena,California,91107,34.14635086,-118.1072464,6267889755
9cb3d001-0d7b-4142-8e1b-2458f21512df,"Cypress, CA",OPEN,6911 Katella Ave.,Cypress,California,90630,33.803995,-118.011796,6577774151
12c01827-5d8d-4eef-bb84-37ac34de4dd1,"Long Beach - Lakewood, CA",OPEN,"3850 Worsham Ave., Suite 420",Long Beach,California,90808,33.829357,-118.14565,5627310077
95896570-f41c-4e06-bdac-20034f7d6501,"Orange, CA",OPEN,1500 E Village Way Suite 2340,Orange,California,92865,33.829157,-117.837522,7149784040
cb77d462-795b-4259-8051-1395565e3afb,"Chino Hills, CA",OPEN,"4525 Chino Hills Pkwy, Unit A",Chino Hills,California,91709,33.98131561,-117.70565033,9099061771
5ca514ad-f86a-4cd7-a5ef-7cf731d9ff5e,"Anaheim Hills, CA",OPEN,8108 East Santa Ana Canyon Drive Ste 162 Space 3B,Anaheim,California,92808,33.865977,-117.749355,6572084000
922229c5-e558-4e46-b15d-cefb56219f97,"Long Beach - Marina, CA",OPEN,6451 E Pacific HWY,Long Beach Marina,California,90803,33.754181,-118.108864,5624754788
457744f2-a22c-4130-af71-302dc89f9cef,"HB - Bella Terra, CA",OPEN,"7881 Edinger Ave., Suite 116",Huntington Beach,California,92647,33.731711,-117.99164,7147802350
10905774-79bc-464e-ad79-2aedbab47e3c,"Claremont, CA",OPEN,2213 East Baseline Rd Unit 100,Claremont,California,91711,34.122098,-117.693486,9099291275
b1bf5487-768c-413a-b1d0-d274903b5a05,"Tustin - The Market Place, CA",OPEN,2865 El Camino Real,Tustin,California,92782,33.724993,-117.79366,9498646264
9c8c9a9d-6e3d-47ee-ad82-30cf0b36371f,"OLD Eastvale, CA",PERMANENTLY_CLOSED,12459 Limonite Avenue,Eastvale,California,91752,33.97561646,-117.55437469,9516818890
a64ee6b6-5138-437c-944c-3938bd4a5db4,"Eastvale, CA",OPEN,12459 Limonite Ave,Eastvale,California,91752,33.975663,-117.55444,9095750111
54adfb26-fc0b-4294-b883-b80b3e4ea3c6,"Rancho Cucamonga, CA",OPEN,12273 Highland Ave  #132,Rancho Cucamonga,California,91739,34.134387,-117.537422,9099222988
1794587d-b411-4583-adcc-27535368f32c,"Corona, CA",OPEN,"2540 Tuscany Street, #102-103",Corona,California,92881,33.82409588,-117.51697553,9516839662
22e8654e-6146-49c5-9006-5e9ab3e9477d,"Lake Forest Foothill Ranch, CA",OPEN,27482 Portola Parkway,Lake Forest,California,92610,33.67036057,-117.65196991,9498998181
a65dfc03-b893-4091-8221-7bc088966839,"Rancho Santa Margarita, CA",PERMANENTLY_CLOSED,"22401 Antonio Parkway., Suite D-200",Rancho Santa Margarita,California,92688,33.6384201,-117.59114075,9494248884
1f7ebc89-5e78-4eb4-9aec-748c161957ec,"Redlands, CA",OPEN,450 W Stuart Ave Suite 110.,Redlands,California,92374,34.05964279,-117.18724823,9096544087
548f4e61-1e57-44d2-b06f-b4a92c3f59f5,Palm Springs,OPEN,333 South Palm Canyon Drive,Palm Springs,California,92262,33.819124,-116.547165,7607648010
95e24a22-0f12-460e-94cb-a4f8cae362ff,"Palm Desert, CA",OPEN,73-470 El Paseo  Suite 7,Palm Desert,California,92260,33.720142,-116.383288,7606248010
c618d6e3-e60f-4ab8-9f2f-414a5ab66ed7,"Surprise, AZ",OPEN,16846 W Bell Rd.,Surprise,Arizona,85374,33.64031,-112.42177,6235568944
66a812c1-2fdd-47d9-8191-3d3d58bc4ebc,"Lake Pleasant, AZ",OPEN,25314 North Lake Pleasant Parkway Suite 1260,Peoria,Arizona,85383,33.71355057,-112.27165222,6235661221
538320e6-d0b0-4daa-afbb-b418738438c1,"Texoma - Sherman, TX",OPEN,5101 Gateway Blvd,Denison,Texas,75020,33.709598,-96.592893,9036774390
bdefcf3e-b1ce-4707-aa0f-b0b84e844ecd,"Bryant, AR",OPEN,7357 Alcoa Rd.,Bryant,Arkansas,72202,34.60404587,-92.52985382,5017585656
b0846449-1b96-40ac-836e-de131c805c7c,"Oxford, MS",OPEN,1801 Jackson Avenue West Suite D115,Oxford,Mississippi,38655,34.366175,-89.553789,6623805149
9a24c277-2ced-45b0-9209-8e4b02a7c3d0,"Rome, GA",OPEN,1431 Turner McCall Boulevard,Rome,Georgia,30161,34.219523,-85.174787,7707272943
2a5a5bc7-ea4a-4a2a-b166-56ce5e6ee7e2,Acworth,OPEN,"4391 Acworth Dallas Road NW, Suite 212",Acworth,Georgia,30101,34.0584259,-84.72319794,7706748722
1d4bbb66-bd45-4f4c-9daa-b9a1a689e949,"West Cobb - Marietta, GA",OPEN,"3600 Dallas Highway, Suite 100",Marietta,Georgia,30064,33.95517349,-84.65624237,7708764339
04fe02e2-55e7-4217-9523-964caf127bd7,"Marietta, GA",PERMANENTLY_CLOSED,"1750 Powder Springs Rd., Suite 270",Marietta,Georgia,30064,33.904372,-84.606688,6788101814
369ddbc3-1093-4de1-a4ac-e26ad33d6ade,"Douglasville, GA",OPEN,2750 Chapel Hill Road,Douglasville,Georgia,30135,33.731216,-84.735817,7707558772
0c57d64c-fdb1-462e-8b66-a43679716d83,"Kennesaw, GA",PERMANENTLY_CLOSED,"2555 Prado LN, Suite 1400",Marietta,Georgia,30066,34.01457596,-84.55312347,7706873625
18316103-2c02-4319-bc42-07331998b192,"Woodstock, GA",OPEN,200 Parkbrooke Drive 140,Woodstock,Georgia,30189,34.11181259,-84.55864716,7708334550
1ff3b38b-cd4f-47bb-88d6-d8334703305a,"Mableton, GA",OPEN,"1025 Veterans Memorial Hwy, Suite 610",Mableton,Georgia,30126,33.805789,-84.525521,6783684444
d065dbc2-c7a3-4cc2-b60f-bc42b9e4b093,"Sandy Plains - Marietta, GA",OPEN,"2960 Shallowford Road, Suite 103",Marietta,Georgia,30066,34.03516769,-84.46659088,4043269873
1be81cc1-ec69-40b9-82ce-2bc9faaac889,"Smyrna, GA",OPEN,4495 West Village Lane,Smyrna,Georgia,30080,33.8445282,-84.49044037,6785399715
242b6ccb-f78f-4152-aaa3-3b1e6c0033e6,"Canton Holly Springs, Ga",OPEN,3640 Marietta Hwy  Suite 300,Canton,Georgia,30114,34.19732,-84.509503,4705920098
0a48b6cc-6750-463f-a114-d8aa007add30,"Cumberland, GA",OPEN,3000 Windy Hill Road  156,Marietta,Georgia,30067,33.90432739,-84.46652222,6787015510
d36bea52-94dd-45bb-84aa-1edd550f29b3,"Vinings, GA",OPEN,4300 Paces Ferry Rd SE Suite 464,Atlanta,Georgia,30339,33.86576843,-84.46692657,7707275022
dc9ac509-b5be-4520-87e4-00ef7c665fb1,"East Cobb - Marietta, GA",OPEN,1401 Johnson Ferry Road Suite 320,Marietta,Georgia,30062,33.98463821,-84.42773438,6789209455
9b846974-90fb-488a-97c3-b551aa96199c,"Roswell, GA",OPEN,625 West Crossville Road Suite #108,Roswell,Georgia,30075,34.06025696,-84.38134766,7706256122
64cfacea-9e67-4fa6-86df-fc0514840127,"Atlanta-Howell Mill, GA",OPEN,857 Collier Road Northwest Suite 15,Atlanta,Georgia,30318,33.810255,-84.41565,4044550402
3ff5810c-0e9c-45a4-9b89-d1d643fc1653,"Sandy Springs, GA",OPEN,5975 Roswell Road Suite A113,Atlanta,Georgia,30328,33.91852951,-84.37795258,7709052600
3908b9f4-029a-4fa8-9a79-b94c2fe07e83,"Chastain Park, GA",OPEN,4279 Roswell Road 501,Atlanta,Georgia,30342,33.870636,-84.379317,4044342129
2e844732-1f98-48ab-9f40-e6bec322d3f1,"Atlanta-West Midtown, GA",OPEN,980 Howell Mill Rd,Atlanta,Georgia,30318,33.781034,-84.411233,7703686267
ed77a529-522a-4834-a02d-1227c704a209,South Buckhead,OPEN,2255 Peachtree Rd. NE,Atlanta,Georgia,30309,33.815819,-84.39035,7702675777
146d24d5-8849-46dd-ad96-86f4a912ed04,"Atlanta - Buckhead, GA",OPEN,3097 Piedmont Road Northeast,Atlanta,Georgia,30305,33.840151,-84.369306,4047190170
5d9a5663-0e6c-4276-9303-0dd3f8733271,"Milton, GA",OPEN,12635 Crabapple Rd.,Milton,Georgia,30004,34.08898544,-84.34317017,4048907388
67deaa8f-a536-43c6-9803-69f2e86cf0af,"Atlanta - Midtown, GA",OPEN,933 Peachtree Street  Suite 939A,Atlanta,Georgia,30309,33.780322,-84.383979,4047477107
098f68a4-a208-4571-b780-a7a84bb11c23,"Brookhaven, GA",OPEN,4260 Peachtree Rd NE,Atlanta,Georgia,30319,33.867544,-84.335734,4047728120
b2bbb80e-2b85-4e4d-8ada-13bc4979ba27,"Dunwoody, GA",OPEN,2480 Jett Ferry Road  Suite 500,Dunwoody,Georgia,30338,33.95855713,-84.30290222,6785808095
a451dc0d-2eb6-4342-b58b-8bee0db955b6,"Inman Park, GA",OPEN,"299 N Highland Ave, Suite H1 & H2",Atlanta,Georgia,30307,33.76197815,-84.3585434,4046622308
a05ae687-519f-4b8b-aa92-a9f2cce1725d,Chamblee,OPEN,5211 PEACHTREE BLVD,Chamblee,Georgia,30341,33.88999939,-84.30000305,4049945054
b00343f7-49a2-4a86-991e-7a6e0b7fd1fc,"Madison Yards, GA",OPEN,975 Memorial Drive Ste 816,Atlanta,Georgia,30316,33.74592972,-84.35641479,4704895701
47b3f7f7-92e1-47c3-8ec3-d9889002ad92,"Emory Point, GA",OPEN,"855 Emory Point Drive, Suite 115",Atlanta,Georgia,30329,33.79995346,-84.32562256,4046980251
1dd3133b-f0d3-491e-b8cb-5f50bb379249,"Johns Creek - Rivermont, GA",OPEN,8465 Holcomb Bridge Road Suite #430,Johns Creek,Georgia,30022,33.98770905,-84.27006531,4703883159
abc9d4c2-4467-48b6-95ab-4a9260362fc7,"Alpharetta, GA",OPEN,3450 Old Milton Parkway Studio 210,Alpharetta,Georgia,30005,34.06805801,-84.26044464,7706865352
bc0acd51-298c-483b-9324-b28d789b8f26,"Decatur, GA",OPEN,319 W. Ponce de Leon,Decatur,Georgia,30030,33.77569199,-84.30063629,7707975080
7911a906-3a1d-43d2-90ce-8eb7c0629bf3,"Northlake, GA",OPEN,2152 Henderson Mill Road,Atlanta,Georgia,30345,33.85288239,-84.25517273,6786793400
79265aa0-f691-4163-81cf-b14f3356f69d,"Norcross, GA",OPEN,5270 Peachtree Parkway 105,Norcross,Georgia,30092,33.97608566,-84.21643829,6787864100
cf9c84bf-f848-4211-b58d-84805e96e5e6,"Suwanee - Brookwood, GA",OPEN,2615 Peachtree Parkway Suite #230,Suwanee,Georgia,30024,34.09635162,-84.17473602,7706880622
e351ad2c-b1f0-42f4-8e3d-24531b304779,"Webb Gin, GA",OPEN,1250 Scenic Highway    1264,Lawrenceville,Georgia,30045,33.90061569,-84.00415802,7704501234
5dc87c45-50be-4871-939c-b5f70c3f9734,"Buford - Hamilton Mill, GA",OPEN,2463 Hamilton Mill Parkway,Dacula,Georgia,30019,34.07342529,-83.91543579,4704431800
df4a0f0f-b2e0-4aee-b0aa-47afd2706af0,"Sugarloaf Duluth, GA",OPEN,2220 Peachtree Industrial Blvd Suite B-130,Duluth,Georgia,30097,34.0206604,-84.11986542,6786485600
b0b9d022-304a-4a69-9878-deaa641c36bd,"Sugar Hill - Buford, GA",OPEN,5019 West Broadstreet Suite 107/109,Sugar Hill,Georgia,30518,34.10708,-84.0348,6787864120
838fabac-73d3-474b-b09a-8c9205f9d334,"Cumming, GA",OPEN,"1735 Buford Highway, Suite 305",Cumming,Georgia,30041,34.16357422,-84.11478424,7708872223
873d4e10-e548-4ad4-b68c-85e4566cc003,"Stone Mountain, GA",OPEN,1227 Rockbridge Road Southwest suite 204,Stone Mountain,Georgia,30087,33.840136,-84.132358,7706041812
ab3e2540-989b-4f31-aa32-cd656253b5d1,"Gainesville, GA",OPEN,833 Dawsonville Hwy Suite 220,Gainesville,Georgia,30501,34.29650879,-83.85865021,6785281618
cb460b1f-49bc-4138-8a88-f2721fdfe5cc,Athens,OPEN,196 Alps Rd Suite,Athens,Georgia,30606,33.94524384,-83.40975952,7065210595
296881bb-6347-4815-b246-329b637fd0da,"The Athens - The Mark, GA",OPEN,265 Oconee Street,Athens,Georgia,30601,33.95694351,-83.37031555,7067154699
6ffd9941-c07e-4ae0-95c8-178066369ecb,"Anderson, SC",OPEN,1607 E Greenville St,Anderson,South Carolina,29621,34.530466,-82.63654,8643052979
c7fb7ffd-c62f-4ced-842c-1fe83b75ecbd,"Clemson, SC",OPEN,1391 Tiger Blvd. Unit 112,Clemson,South Carolina,29631,34.68810272,-82.81765747,8646184144
104af994-b88a-49d1-8e0f-8e30a444cbaa,"Lexington, SC",OPEN,5230 Sunset Blvd. Suite D,Lexington,South Carolina,29072,34.00536346,-81.20456696,8032200080
ef177679-5d48-41ab-94a3-7804207794bc,"IRMO, SC",PERMANENTLY_CLOSED,7467 St. Andrews Road Suite 7B,Irmo,South Carolina,29063,34.0863266,-81.18569183,8032200019
d180603d-a93d-47b3-a601-fcb14532ccc9,"Downtown Columbia, SC",OPEN,940 Harden Street,Columbia,South Carolina,29205,34.003053,-81.01741,8033246655
03ab9809-b9fa-4cac-9760-60435ba0942a,"Forest Acres, SC",OPEN,4708 Forest Drive,Columbia,South Carolina,29206,34.01909637,-80.969841,8036305200
336ebbcb-3fba-4e58-9753-329c4f63c6d0,"NE Columbia, SC",OPEN,10296 Two Notch Road Suite 2,Columbia,South Carolina,29229,34.12429047,-80.87308502,8034862206
f011f1f4-e07a-4e3c-8721-a90c94b671b2,"Florence, SC",COMING_SOON,1360 Celebration Blvd,Florence,South Carolina,29501,34.169573,-79.829065,8437996220
c44d5151-9101-4905-bfab-71f893ccb349,"Florence, SC old",PERMANENTLY_CLOSED,1901 West Palmetto Street,Florence,South Carolina,29501,34.18819427,-79.81066895,8437996220
1f0f0ac6-2ad3-4fb1-b3a5-93d5b3cd986e,"Myrtle Beach, SC",OPEN,7753 North Kings Hwy.,Myrtle Beach,South Carolina,29572,33.74850082,-78.81755829,8433530008
ecc09e87-dc44-4a04-8c95-c510f46d41ce,"South Wilmington, NC",OPEN,"1412 Barclay Pointe Blvd, Suite 1002",Wilmington,North Carolina,28412,34.18058777,-77.91805267,9105502009
70e76987-ed28-4c9b-8693-788ad538ad1a,"Wilmington, NC",OPEN,6800 Parker Farm Drive Suite 120,Wilmington,North Carolina,28405,34.235175,-77.831761,9106600933
9c226f68-5dcd-4184-8015-11fb8fa92209,San Luis Obispo,OPEN,3865 S Higuera St.,San Luis Obispo,California,93401,35.24752045,-120.67254639,5594729191
31b37289-5894-451d-9685-9c4151f4ce46,"Bakersfield, CA",OPEN,12838 Stockdale Hwy. Suites 4A-1 & 4A-2,Bakersfield,California,93314,35.354884,-119.145218,6615466001
c6c36700-5741-45ad-8a76-338b3e0444df,"Flagstaff, AZ",OPEN,601 E Piccadilly Dr  Suite 25,Flagstaff,Arizona,86001,35.19104004,-111.64287567,9282885300
8fa08c76-c2a9-472f-8c68-95769ec6d830,"Albuquerque - Westside, NM",OPEN,6361 Riverside Plaza Lane NW,Albuquerque,New Mexico,87120,35.157377,-106.68008,5056338009
a9ad3f25-fa1c-42fc-be9c-c1a6b10f2970,"Albuquerque - Midtown, NM",OPEN,"5010 Cutler Avenue NE, Suite F",Albuquerque,New Mexico,87106,35.104908,-106.588695,5053597011
8b3a33fd-7cf3-4df6-8ff5-6d6fa2a9b0e5,"Albuquerque Far Northeast Heights, NM",OPEN,8850 Holly Ave NE,Albuquerque,New Mexico,87122,35.175287,-106.544717,5056338048
264f4064-e2fb-4e5e-bf9a-16c545ecd116,"Santa Fe- South Capital, NM",OPEN,516 West Cordova Road,Santa Fe,New Mexico,87505,35.672729,-105.951327,5053957100
7258584e-7be7-4378-996a-81e8b2917884,"Amarillo, TX",PERMANENTLY_CLOSED,4280 South Soncy Rd. Suite 400,Amarillo,Texas,79119,35.16152191,-101.9378891,8063580907
84c011f5-9ce6-474c-aa28-ff5f851f63b4,"Norman, OK",OPEN,"3700 West Robinson, Suite 120-124",Norman,Oklahoma,73072,35.23228455,-97.49581146,4052170889
f7568801-e855-462f-9d6c-a1269b3b89f0,"Moore, OK",OPEN,825 SW 19th Street,Moore,Oklahoma,73160,35.31980515,-97.50553894,4057035259
d8162aa7-711d-4efd-a1ba-8a0742c71e6d,"SW Oklahoma City, OK",OPEN,10600 South Pennsylvania Avenue,Oklahoma City,Oklahoma,73170,35.362396,-97.545738,4058767178
5378c2da-636e-42dc-80a3-58f614ef2492,Nichols Hills,OPEN,6488A Avondale Dr.,Nichols Hills,Oklahoma,73116,35.53910446,-97.53151703,4053673166
0e210eb9-57c3-4e82-97db-da39ca8b4728,"Northwest Oklahoma City, OK",OPEN,12220 North Macarthur Boulevard Suite E.,Oklahoma City,Oklahoma,73162,35.593979,-97.618947,4058788060
82d79d25-5a5f-4165-90b1-55b0812d454b,"Fort Smith,AR",OPEN,"6808 Rogers Ave,",Fort Smith,Arkansas,72903,35.35417557,-94.35727692,4795958568
61be117e-4d10-44d7-9866-fb8153bd5f7e,"Little Rock West, AR",OPEN,16900 Chenal Parkway Suite 110,Little Rock,Arkansas,72223,34.759419,-92.452383,5018173166
0ffd56b6-30f2-44f2-a19a-69405c4a12d3,"Little Rock Mid-Town, AR",OPEN,6831 Cantrell Road,Little Rock,Arkansas,72207,34.76794434,-92.35138702,5017106477
bb84fc43-5704-4147-9eaa-a74ba0a69c43,"North Little Rock, AR",OPEN,4832 North Hills Boulevard,North Little Rock,Arkansas,72116,34.79956055,-92.2378006,5014047505
8a898af2-f0ca-4e02-9aee-9356f3459102,"Olive Branch, MS",OPEN,5155 Goodman Road,Olive Branch,Mississippi,38654,34.96234894,-89.89746857,6629320100
6ea1ee9d-68f1-43e6-b317-d10bf409fb62,"East Memphis, TN",OPEN,4615 Poplar Avenue Suite 12,Memphis,Tennessee,38117,35.115879,-89.908428,9014215785
b7b0230e-2d40-464d-9e74-b7990cde988b,"Germantown, TN",OPEN,9067 Poplar Avenue Suite 105,Germantown,Tennessee,38138,35.06782913,-89.76189423,9019070298
82627a4d-828f-4cea-8570-2688c84e60f6,"Memphis-Lakeland, TN",OPEN,2961 Canada Road Suite 111 - 112,Lakeland,Tennessee,38002,35.206683,-89.734242,9013026132
ede2e0c1-0c49-4164-97a0-21b0af28360c,"Jackson, TN",OPEN,2100 Pleasant Plains Extension,Jackson,Tennessee,38305,35.670698,-88.860503,7312003914
1eaedcf3-cde9-4406-8374-dc17f71fc11a,"Madison, AL",OPEN,"8141 Highway 72 West, Suite K",Madison,Alabama,35757,34.74978256,-86.75457764,2564000070
63ba1bab-23df-4dba-a772-5e4d6ce5c021,"Huntsville, AL",OPEN,930 Bob Wallace Ave S.W. Suite 229,Huntsville,Alabama,35801,34.712267,-86.588709,2565344344
